,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane,resolution_outcome
494,ADDRESS,NYPD,New York City Police Department,2032800007,BRONX,,,,BRONX,2019-03-11T04:06:56.000,07 BRONX,Noise - Residential,2019-03-11T03:03:32.000,BEDFORD PARK BOULEVARD,EAST 201 STREET,Banging/Pounding,2019-03-11T11:03:32.000,Precinct,2960 DECATUR AVENUE,10458,,,40.86833807209636,"{'type': 'Point', 'coordinates': [-73.883683090822, 40.868338072096]}",Residential Building/House,-73.88368309082192,ONLINE,BRONX,Unspecified,2019-03-11T04:06:56.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,DECATUR AVENUE,,,41926231,1016421,255658,0
495,ADDRESS,DOHMH,Department of Health and Mental Hygiene,2028650015,BRONX,,,,BRONX,,04 BRONX,Food Establishment,2019-03-11T03:07:00.000,CROMWELL AVENUE,GOBLE PLACE,Rodents/Insects/Garbage,2019-05-10T03:07:00.000,N/A,1508 MACOMBS ROAD,10452,,,40.843428958057444,"{'type': 'Point', 'coordinates': [-73.917667879911, 40.843428958057]}",Restaurant/Bar/Deli/Bakery,-73.91766787991108,ONLINE,BRONX,Unspecified,2019-03-12T15:10:23.000,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",,Assigned,MACOMBS ROAD,,,41926321,1007030,246572,1
496,ADDRESS,NYPD,New York City Police Department,2032110035,BRONX,,,,BRONX,2019-03-11T07:45:12.000,05 BRONX,Noise - Residential,2019-03-11T03:08:29.000,HALL OF FAME TERRACE,WEST 183 STREET,Loud Music/Party,2019-03-11T11:08:29.000,Precinct,2230 UNIVERSITY AVENUE,10453,,,40.85902278017319,"{'type': 'Point', 'coordinates': [-73.908281911257, 40.859022780173]}",Residential Building/House,-73.90828191125746,PHONE,BRONX,Unspecified,2019-03-11T07:45:12.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,UNIVERSITY AVENUE,,,41927168,1009621,252256,1
497,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-03-11T05:36:33.000,15 BROOKLYN,Illegal Parking,2019-03-11T03:08:33.000,,,Commercial Overnight Parking,2019-03-11T11:08:33.000,Precinct,,11235,BATCHELDER STREET,AVENUE Y,40.5919940178207,"{'type': 'Point', 'coordinates': [-73.937374431618, 40.591994017821]}",Street/Sidewalk,-73.93737443161778,PHONE,BROOKLYN,Unspecified,2019-03-11T05:36:33.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,,,,41927787,1001643,154962,0
498,ADDRESS,NYPD,New York City Police Department,5031570001,STATEN ISLAND,,,,STATEN ISLAND,2019-03-11T05:47:37.000,02 STATEN ISLAND,Illegal Parking,2019-03-11T03:08:42.000,NECKAR AVENUE,WESER AVENUE,Posted Parking Sign Violation,2019-03-11T11:08:42.000,Precinct,1950 CLOVE ROAD,10304,,,40.60596325695638,"{'type': 'Point', 'coordinates': [-74.086526582555, 40.605963256956]}",Street/Sidewalk,-74.08652658255487,PHONE,STATEN ISLAND,Unspecified,2019-03-11T05:47:37.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,CLOVE ROAD,,,41929448,960224,160057,0
499,ADDRESS,DSNY,Department of Sanitation,5028660151,STATEN ISLAND,,,,STATEN ISLAND,2019-03-13T06:20:00.000,01 STATEN ISLAND,Electronics Waste,2019-03-11T03:09:00.000,HOPE LANE,BEND,missed collection for E-waste,,N/A,25 WILTON COURT,10305,,,40.60797455319581,"{'type': 'Point', 'coordinates': [-74.066926322342, 40.607974553196]}",Sidewalk,-74.0669263223416,PHONE,STATEN ISLAND,Unspecified,2019-03-13T06:20:00.000,The Department of Sanitation collected the E-waste.,,Closed,WILTON COURT,,,41928938,965667,160785,1
500,ADDRESS,DOT,Department of Transportation,1000537502,MANHATTAN,,,,NEW YORK,2019-03-13T23:00:00.000,01 MANHATTAN,Street Condition,2019-03-11T03:10:04.000,GREENWICH STREET,WASHINGTON STREET,Pothole,,N/A,8 ALBANY STREET,10006,,,40.709338746168726,"{'type': 'Point', 'coordinates': [-74.013547731563, 40.709338746169]}",,-74.0135477315626,UNKNOWN,MANHATTAN,Unspecified,2019-03-13T23:00:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,ALBANY STREET,,,41928940,980494,197708,1
501,ADDRESS,NYPD,New York City Police Department,1003620001,MANHATTAN,,,,NEW YORK,2019-03-11T05:53:39.000,03 MANHATTAN,Noise - Residential,2019-03-11T03:10:43.000,AVENUE D,FRANKLIN D ROOSEVELT DRIVE,Banging/Pounding,2019-03-11T11:10:43.000,Precinct,903 EAST 6 STREET,10009,,,40.72206171900599,"{'type': 'Point', 'coordinates': [-73.975839595387, 40.722061719006]}",Residential Building/House,-73.9758395953869,ONLINE,MANHATTAN,Unspecified,2019-03-11T05:53:39.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,Closed,EAST 6 STREET,,,41932294,990947,202344,0
502,ADDRESS,HPD,Department of Housing Preservation and Development,1009250060,MANHATTAN,,,,NEW YORK,2019-03-11T21:24:33.000,06 MANHATTAN,HEAT/HOT WATER,2019-03-11T03:14:30.000,,,ENTIRE BUILDING,,N/A,304 EAST   20 STREET,10003,,,40.73586621232796,"{'type': 'Point', 'coordinates': [-73.98192555795, 40.735866212328]}",RESIDENTIAL BUILDING,-73.98192555795028,ONLINE,MANHATTAN,Unspecified,2019-03-11T21:24:33.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,EAST   20 STREET,,,41930682,989259,207373,1
503,ADDRESS,NYPD,New York City Police Department,2028650015,BRONX,,,,BRONX,2019-03-11T17:57:21.000,04 BRONX,Noise - Commercial,2019-03-11T03:16:34.000,CROMWELL AVENUE,GOBLE PLACE,Banging/Pounding,2019-03-11T11:16:34.000,Precinct,1508 MACOMBS ROAD,10452,,,40.843428958057444,"{'type': 'Point', 'coordinates': [-73.917667879911, 40.843428958057]}",Store/Commercial,-73.91766787991108,ONLINE,BRONX,Unspecified,2019-03-11T17:57:21.000,This complaint does not fall under the Police Department's jurisdiction.,,Closed,MACOMBS ROAD,,,41929161,1007030,246572,0
504,ADDRESS,HPD,Department of Housing Preservation and Development,2042850005,BRONX,,,,BRONX,2019-03-12T09:36:34.000,11 BRONX,HEAT/HOT WATER,2019-03-11T03:17:37.000,,,ENTIRE BUILDING,,N/A,2040 BRONXDALE AVENUE,10462,,,40.850794587937656,"{'type': 'Point', 'coordinates': [-73.866537039977, 40.850794587938]}",RESIDENTIAL BUILDING,-73.86653703997725,ONLINE,BRONX,Unspecified,2019-03-12T09:36:34.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,BRONXDALE AVENUE,,,41928020,1021173,249273,0
505,ADDRESS,DOT,Department of Transportation,2038150048,BRONX,,,,BRONX,2019-03-11T09:33:00.000,09 BRONX,Street Condition,2019-03-11T03:18:30.000,BRUCKNER BOULEVARD,UNNAMED STREET,Pothole,,N/A,1009 HAVEMEYER AVENUE,10472,,,40.82822533445441,"{'type': 'Point', 'coordinates': [-73.847059073064, 40.828225334454]}",,-73.84705907306432,UNKNOWN,BRONX,Unspecified,2019-03-11T09:33:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,HAVEMEYER AVENUE,,,41928916,1026576,241059,1
506,ADDRESS,DSNY,A - Brooklyn,3016300045,BROOKLYN,,,,BROOKLYN,2019-03-12T12:00:00.000,03 BROOKLYN,Recycling Enforcement,2019-03-11T03:20:00.000,QUINCY STREET,GATES AVENUE,ER1 Resident Recyc. (Owner/Manager,,N/A,194 STUYVESANT AVENUE,11221,,,40.68858343380662,"{'type': 'Point', 'coordinates': [-73.933183879719, 40.688583433807]}",Sidewalk,-73.93318387971877,PHONE,BROOKLYN,Unspecified,2019-03-12T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,STUYVESANT AVENUE,,,41929743,1002780,190153,0
507,INTERSECTION,DOT,Department of Transportation,,BRONX,,,,BRONX,2019-03-11T03:45:00.000,09 BRONX,Traffic Signal Condition,2019-03-11T03:20:00.000,,,LED Lense,,N/A,,10462,HUGH J GRANT CIRCLE,METROPOLITAN AVENUE,40.833614211099764,"{'type': 'Point', 'coordinates': [-73.86085101798, 40.8336142111]}",,-73.86085101798034,UNKNOWN,BRONX,Unspecified,2019-03-11T03:45:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,41935043,1022756,243016,1
508,ADDRESS,NYPD,New York City Police Department,3055920010,BROOKLYN,,,,BROOKLYN,2019-03-11T06:18:29.000,12 BROOKLYN,Illegal Parking,2019-03-11T03:21:24.000,FT HAMILTON PARKWAY,12 AVENUE,Unauthorized Bus Layover,2019-03-11T11:21:24.000,Precinct,1102 41 STREET,11218,,,40.6419742335525,"{'type': 'Point', 'coordinates': [-73.991564637712, 40.641974233553]}",Street/Sidewalk,-73.99156463771166,MOBILE,BROOKLYN,Unspecified,2019-03-11T06:18:29.000,The Police Department issued a summons in response to the complaint.,,Closed,41 STREET,,,41929172,986591,173165,1
509,ADDRESS,HPD,Department of Housing Preservation and Development,3047390033,BROOKLYN,,,,BROOKLYN,2019-03-13T06:53:31.000,17 BROOKLYN,HEAT/HOT WATER,2019-03-11T03:22:35.000,,,ENTIRE BUILDING,,N/A,5421 BEVERLY ROAD,11203,,,40.64658644916188,"{'type': 'Point', 'coordinates': [-73.925647636933, 40.646586449162]}",RESIDENTIAL BUILDING,-73.92564763693309,ONLINE,BROOKLYN,Unspecified,2019-03-13T06:53:31.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,BEVERLY ROAD,,,41926526,1004883,174854,1
510,ADDRESS,NYPD,New York City Police Department,1021710052,MANHATTAN,,,,NEW YORK,2019-03-11T06:08:51.000,12 MANHATTAN,Noise - Street/Sidewalk,2019-03-11T03:23:49.000,BEND,BEND,Loud Music/Party,2019-03-11T11:23:49.000,Precinct,34 HILLSIDE AVENUE,10040,,,40.85844745053305,"{'type': 'Point', 'coordinates': [-73.929278888669, 40.858447450533]}",Street/Sidewalk,-73.92927888866892,ONLINE,MANHATTAN,Unspecified,2019-03-11T06:08:51.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,HILLSIDE AVENUE,,,41932372,1003813,252041,0
511,ADDRESS,HPD,Department of Housing Preservation and Development,2029970017,BRONX,,,,BRONX,2019-03-12T15:11:27.000,03 BRONX,HEAT/HOT WATER,2019-03-11T03:24:34.000,,,ENTIRE BUILDING,,N/A,1698 VYSE AVENUE,10460,,,40.83579693817351,"{'type': 'Point', 'coordinates': [-73.886533463373, 40.835796938174]}",RESIDENTIAL BUILDING,-73.88653346337308,PHONE,BRONX,Unspecified,2019-03-12T15:11:27.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,VYSE AVENUE,,,41934443,1015648,243801,0
512,ADDRESS,DEP,Department of Environmental Protection,3002680030,BROOKLYN,,,,BROOKLYN,2019-03-11T14:50:00.000,02 BROOKLYN,Asbestos,2019-03-11T03:25:00.000,CLINTON ST,COURT ST,Asbestos Complaint (B1),,N/A,38 LIVINGSTON STREET,11201,,,40.69197043895858,"{'type': 'Point', 'coordinates': [-73.992809600703, 40.691970438959]}",,-73.99280960070325,PHONE,BROOKLYN,Unspecified,2019-03-11T14:50:00.000,The Department of Environmental Protection determined that this complaint is a duplicate to another service request.,,Closed,LIVINGSTON STREET,,,41929592,986244,191380,0
513,INTERSECTION,DOT,Department of Transportation,,Unspecified,,,,,2019-03-12T09:45:00.000,0 Unspecified,Street Light Condition,2019-03-11T03:25:00.000,RIEDEL AVE,WINDERMERE AVE,Street Light Dayburning,,N/A,1910 RAILROAD AVE N,,RAILROAD AVE N,RIEDEL AVE,,,,,UNKNOWN,Unspecified,Unspecified,2019-03-12T09:45:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,RAILROAD AVE N,,,41931157,,,1
514,ADDRESS,NYPD,New York City Police Department,3031290001,BROOKLYN,,,,BROOKLYN,2019-03-11T04:15:00.000,01 BROOKLYN,Noise - Residential,2019-03-11T03:25:01.000,HUMBOLDT STREET,BEAVER STREET,Loud Music/Party,2019-03-11T11:25:01.000,Precinct,811 FLUSHING AVENUE,11206,,,40.70116923498277,"{'type': 'Point', 'coordinates': [-73.940048892096, 40.701169234983]}",Residential Building/House,-73.94004889209619,PHONE,BROOKLYN,Unspecified,2019-03-11T04:15:00.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,FLUSHING AVENUE,,,41933703,1000873,194737,0
515,ADDRESS,NYPD,New York City Police Department,4095310018,QUEENS,,,,SOUTH RICHMOND HILL,2019-03-11T07:26:00.000,10 QUEENS,Blocked Driveway,2019-03-11T03:25:41.000,LIBERTY AVENUE,107 AVENUE,Partial Access,2019-03-11T11:25:41.000,Precinct,104-30 109 STREET,11419,,,40.68368897953358,"{'type': 'Point', 'coordinates': [-73.832795201387, 40.683688979534]}",Street/Sidewalk,-73.83279520138734,PHONE,QUEENS,Unspecified,2019-03-11T07:26:01.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,109 STREET,,,41924790,1030624,188407,0
516,ADDRESS,NYPD,New York City Police Department,2028400054,BRONX,,,,BRONX,2019-03-11T17:58:23.000,04 BRONX,Noise - Residential,2019-03-11T03:25:55.000,WALTON AVENUE,GRAND CONCOURSE,Loud Talking,2019-03-11T11:25:55.000,Precinct,120 MARCY PLACE,10452,,,40.838012515109135,"{'type': 'Point', 'coordinates': [-73.916098907324, 40.838012515109]}",Residential Building/House,-73.91609890732364,MOBILE,BRONX,Unspecified,2019-03-11T17:58:23.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,Closed,MARCY PLACE,,,41935241,1007466,244599,0
517,ADDRESS,HPD,Department of Housing Preservation and Development,2041780010,BRONX,,,,BRONX,2019-03-14T02:08:23.000,10 BRONX,HEAT/HOT WATER,2019-03-11T03:26:09.000,,,ENTIRE BUILDING,,N/A,3555 BRUCKNER BOULEVARD,10461,,,40.84780869783529,"{'type': 'Point', 'coordinates': [-73.827481440045, 40.847808697835]}",RESIDENTIAL BUILDING,-73.82748144004533,PHONE,BRONX,Unspecified,2019-03-14T02:08:23.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,BRUCKNER BOULEVARD,,,41929521,1031980,248204,0
518,ADDRESS,DEP,Department of Environmental Protection,4098450012,QUEENS,,,,Jamaica,2019-03-11T08:39:00.000,Unspecified QUEENS,Water Quality,2019-03-11T03:27:00.000,HILLSIDE AVE,DALNY RD,"Cloudy Or Milky, Other (Use Comments) (QBZ)",,N/A,175-05 WEXFORD TER,11432,,,40.71244689329854,"{'type': 'Point', 'coordinates': [-73.78833006466, 40.712446893299]}",,-73.78833006466033,PHONE,QUEENS,Unspecified,2019-03-11T08:39:00.000,"The Department of Environmental Protection cannot take action on this complaint because it is incomplete. If the problem still exists, please call 311 and file a new complaint with complete information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,WEXFORD TER,,,41928205,1042931,198911,0
519,INTERSECTION,DOT,Department of Transportation,3013820031,BROOKLYN,,,,BROOKLYN,,08 BROOKLYN,Street Light Condition,2019-03-11T03:27:00.000,ALBANY AVE,TROY AVE,Street Light Out,,N/A,1234 ST JOHNS PLACE,11213,ST JOHNS PLACE,ALBANY AVENUE,40.67103397277929,"{'type': 'Point', 'coordinates': [-73.939261275119, 40.671033972779]}",,-73.93926127511902,UNKNOWN,BROOKLYN,Unspecified,2019-03-11T10:53:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Assigned,ST JOHNS PLACE,,,41929522,1001099,183758,1
520,ADDRESS,DOB,Department of Buildings,2041780010,BRONX,,,,BRONX,2019-03-11T03:28:33.000,10 BRONX,Elevator,2019-03-11T03:28:33.000,,,Elevator - Multiple Devices On Property,,N/A,3555 BRUCKNER BOULEVARD,10461,,,40.84780869783529,"{'type': 'Point', 'coordinates': [-73.827481440045, 40.847808697835]}",,-73.82748144004533,UNKNOWN,BRONX,Unspecified,2019-03-11T00:00:00.000,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",,Closed,BRUCKNER BOULEVARD,,,41935526,1031980,248204,1
521,ADDRESS,DOT,Department of Transportation,3012570082,BROOKLYN,,,,BROOKLYN,2019-03-11T10:54:00.000,08 BROOKLYN,Street Light Condition,2019-03-11T03:29:00.000,BROOKLYN AVE,KINGSTON AVE,Street Light Out,,N/A,1025 LINCOLN PLACE,11213,,,40.67039076496,"{'type': 'Point', 'coordinates': [-73.942801825333, 40.67039076496]}",,-73.94280182533299,UNKNOWN,BROOKLYN,Unspecified,2019-03-11T10:54:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,LINCOLN PLACE,,,41927969,1000117,183523,1
522,INTERSECTION,DEP,Department of Environmental Protection,,QUEENS,,,,Ozone Park,2019-03-12T02:15:00.000,09 QUEENS,Noise,2019-03-11T03:31:00.000,99 AVE,98 ST,Noise: Construction Before/After Hours (NM1),,N/A,,11416,99 AVENUE,98 STREET,40.685919470521604,"{'type': 'Point', 'coordinates': [-73.843794194513, 40.685919470522]}",,-73.84379419451281,PHONE,QUEENS,Unspecified,2019-03-12T02:15:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,,,,41929691,1027572,189214,0
